FrameCounter,RunTime,CameraPositionX,CameraPositionY,CameraPositionZ,CameraDirectionX,CameraDirectionY,CameraDirectionZ,CameraVelocityX,CameraVelocityY,CameraVelocityZ
778,17.59958,0.0805738,1.133925,-0.03155885,349.7142,15.93417,12.26493,-0.02792317,-0.01227491,-0.01884118
779,17.61677,0.07977029,1.133317,-0.03200667,349.7153,16.08707,12.07887,-0.04676615,-0.03541297,-0.02606472
780,17.63959,0.07876401,1.13284,-0.03269568,349.8328,16.13728,11.90714,-0.04409378,-0.02088383,-0.03019108
781,17.66609,0.07789022,1.132331,-0.03324821,349.9376,15.99481,11.82766,-0.03297202,-0.01920343,-0.02084969
782,17.68748,0.07691345,1.131688,-0.033564,350.0348,15.87875,11.85607,-0.0456551,-0.03005483,-0.01476014
783,17.71113,0.07605001,1.130988,-0.03350405,350.1451,15.74034,12.0568,-0.03651031,-0.029579,0.002535014
784,17.73037,0.07506453,1.130518,-0.03365136,350.2366,15.51289,12.12706,-0.05121648,-0.02445356,-0.007656064
785,17.75321,0.07395504,1.130187,-0.03362204,350.2782,15.37411,12.2101,-0.04859171,-0.01449858,0.001284028
786,17.77712,0.07299159,1.13,-0.03342167,350.2376,15.18104,12.13563,-0.04028784,-0.007801284,0.008378591
787,17.79641,0.07222335,1.129629,-0.03284302,350.033,14.94785,12.00631,-0.03983556,-0.01924266,0.03000503
788,17.81834,0.07139654,1.129438,-0.03237996,349.9095,14.79719,11.84026,-0.03769791,-0.008701843,0.02111291
789,17.84234,0.07048421,1.129224,-0.03205906,349.794,14.6699,11.65836,-0.03801353,-0.008950568,0.01337075
790,17.86214,0.06971008,1.128881,-0.031557,349.6626,14.54555,11.60717,-0.03908921,-0.01728787,0.0253515
791,17.88862,0.0690652,1.128295,-0.03095117,349.5739,14.36501,11.63029,-0.02435216,-0.02212079,0.0228774
792,17.90872,0.06826689,1.127732,-0.0305594,349.6749,14.20751,11.76672,-0.03972504,-0.02803483,0.01949501
793,17.92885,0.06747872,1.126894,-0.03019531,349.7754,14.05348,12.02206,-0.03915021,-0.04160351,0.01808496
794,17.95118,0.06672593,1.126214,-0.02991504,349.8707,13.80811,12.03734,-0.03370992,-0.03047596,0.01255051
795,17.97407,0.06609644,1.125333,-0.02930699,349.9455,13.66923,12.04688,-0.02750293,-0.03847396,0.02656624
796,18.00048,0.06544942,1.124323,-0.02875823,350.0321,13.60427,11.9925,-0.02449792,-0.03823482,0.02077771
797,18.01989,0.0647694,1.123213,-0.02817526,350.1251,13.59185,11.96239,-0.03504299,-0.05724764,0.03004173
798,18.0402,0.06419163,1.121965,-0.02747026,350.2479,13.54603,11.947,-0.02844033,-0.06140269,0.03470295
799,18.06565,0.06363088,1.120869,-0.02683053,350.3719,13.38274,11.90473,-0.02203869,-0.04309876,0.0251426
800,18.08611,0.06321976,1.119683,-0.02593806,350.4504,13.18492,11.93397,-0.02008825,-0.05795084,0.04360793
801,18.11176,0.06270165,1.118347,-0.02503195,350.5605,13.06003,12.02259,-0.02020355,-0.0520965,0.03533355
802,18.12971,0.06220172,1.117092,-0.02408162,350.678,12.8876,12.02662,-0.02784251,-0.06987599,0.05292639
803,18.15195,0.0619369,1.115656,-0.02289119,350.6977,12.67189,12.00515,-0.01190855,-0.06459066,0.05353169
804,18.17534,0.06155809,1.114147,-0.02177821,350.7609,12.50053,11.8702,-0.01619667,-0.06448785,0.04758795
805,18.19751,0.06105535,1.112455,-0.02077703,350.8866,12.4579,11.743,-0.02267729,-0.07631958,0.04516091
806,18.22606,0.06066451,1.11059,-0.01942257,350.9934,12.42204,11.76065,-0.01369119,-0.06534376,0.04744618
807,18.24486,0.06042251,1.108556,-0.01806452,351.1736,12.22049,11.83299,-0.01286935,-0.1081753,0.07221917
808,18.26544,0.06018276,1.106292,-0.01678932,351.355,11.93528,11.86709,-0.01165032,-0.1099847,0.06196814
809,18.28423,0.05995417,1.103839,-0.01539971,351.5945,11.77312,11.94478,-0.01216481,-0.1305699,0.07394988
810,18.30804,0.05968561,1.100757,-0.0136842,351.8575,11.77766,12.12882,-0.01127956,-0.1294611,0.07205186
811,18.33442,0.05943022,1.097355,-0.01207631,352.1427,11.70573,12.13101,-0.009680197,-0.1289356,0.06094532
812,18.35165,0.05924492,1.093559,-0.01031841,352.4693,11.57547,12.05908,-0.01075668,-0.2203208,0.1020425
813,18.37632,0.05905017,1.089544,-0.0086091,352.9156,11.44181,11.98926,-0.007893434,-0.1627658,0.06928264
814,18.39883,0.05871324,1.085103,-0.006891095,353.359,11.36433,11.7559,-0.01496894,-0.1972979,0.07632656
815,18.41932,0.05836507,1.08067,-0.005109606,353.8469,11.31481,11.62323,-0.01699022,-0.2162951,0.08693347
816,18.44493,0.05812255,1.076066,-0.003156086,354.3661,11.16407,11.4894,-0.009471725,-0.1798411,0.07629669
817,18.46341,0.05764163,1.071236,-0.001247264,354.9263,11.04254,11.40665,-0.02601554,-0.2612593,0.1032576
818,18.488,0.05708855,1.066388,0.0006281756,355.5329,10.88719,11.42233,-0.02249784,-0.1971836,0.07628756
819,18.51057,0.05652601,1.061493,0.00266126,356.0869,10.70681,11.53179,-0.0249224,-0.2168698,0.09007283
820,18.53484,0.05598577,1.056624,0.004887025,356.6659,10.43789,11.4561,-0.02225697,-0.200608,0.09169745
821,18.55536,0.0550637,1.051828,0.006934889,357.218,10.37908,11.23884,-0.04494094,-0.2337431,0.09981135
822,18.57388,0.05422605,1.047002,0.009200638,357.6195,10.4178,11.06401,-0.0452098,-0.2604939,0.1222879
823,18.59645,0.05341681,1.042474,0.01135367,358.0394,10.33813,10.78067,-0.03586436,-0.200671,0.09541924
824,18.61979,0.05249102,1.038098,0.01355078,358.3825,10.19583,10.54091,-0.03965854,-0.1874694,0.09411863
825,18.64179,0.05140603,1.033862,0.015724,358.7725,10.10957,10.38355,-0.04933203,-0.1925679,0.09881108
826,18.66897,0.05027373,1.029601,0.01811398,359.0886,10.04783,10.41132,-0.04164799,-0.1567367,0.0879081
827,18.68909,0.04921439,1.02555,0.02057893,359.3322,9.812524,10.48095,-0.05265956,-0.2013784,0.1225315
828,18.70816,0.04809863,1.021863,0.02296921,359.5607,9.300624,10.37222,-0.05851521,-0.193383,0.1253574
829,18.73111,0.0468773,1.018191,0.02530897,359.7926,8.925645,10.35739,-0.05322335,-0.1600241,0.1019621
830,18.75491,0.04544644,1.014834,0.02729542,0.05930745,8.704629,10.16778,-0.06011086,-0.1410156,0.08345149
831,18.77961,0.04401218,1.011592,0.02959099,0.2108135,8.571175,10.01337,-0.05807575,-0.1312848,0.09295181
832,18.79746,0.04284121,1.008708,0.03184934,0.2869466,8.139894,9.65506,-0.06556935,-0.1614667,0.1264577
833,18.82046,0.04150479,1.006055,0.03389454,0.4517427,7.659846,9.508784,-0.05811296,-0.1153479,0.08893352
834,18.84507,0.03996104,1.003425,0.03570699,0.7429872,7.134668,9.691566,-0.06272235,-0.1068806,0.0736398
835,18.86723,0.03840152,1.001131,0.03755151,0.9686195,6.350844,10.00238,-0.07040112,-0.1035496,0.08326679
836,18.89283,0.03697756,0.9989902,0.03951045,1.149339,5.284755,10.23817,-0.05561445,-0.08360958,0.0765084
837,18.90891,0.0355351,0.996865,0.04139177,1.269449,4.3664,10.13947,-0.08971053,-0.1321693,0.1170049
838,18.93207,0.0340274,0.9950958,0.04307888,1.392245,3.759824,9.812733,-0.06510755,-0.07639918,0.07285506
839,18.95368,0.03259047,0.9935583,0.04483599,1.364877,3.409765,9.445806,-0.06647518,-0.07112801,0.08128761
840,18.97689,0.03160973,0.9921347,0.04671181,1.30253,2.97237,8.768394,-0.04226115,-0.06134678,0.08083067
841,19.00436,0.03059961,0.9907485,0.0483087,1.200543,2.688962,7.979573,-0.03677244,-0.05046391,0.05813293
842,19.02355,0.02982989,0.9895984,0.04950324,1.16788,2.561381,7.340645,-0.04011488,-0.05993725,0.06225479
843,19.04208,0.02945205,0.9885701,0.05078121,1.157909,2.479583,6.864585,-0.02038871,-0.05548837,0.06896083
844,19.06464,0.02927101,0.9876422,0.05175042,1.082735,2.398273,6.4964,-0.008022654,-0.04112079,0.04295043
845,19.08802,0.02941934,0.9868262,0.05246417,1.112757,2.399212,6.044529,0.006344987,-0.03490097,0.03053039
846,19.11418,0.02979896,0.9859844,0.05288744,1.155105,2.589113,5.790433,0.0145106,-0.03217729,0.01617921
847,19.13439,0.03053485,0.9850633,0.0532168,1.297382,2.851729,5.738942,0.03641876,-0.0455889,0.01629995
848,19.15886,0.03167105,0.9842217,0.05325064,1.483841,3.102629,5.788553,0.04642988,-0.03438962,0.001382715
849,19.17567,0.03297798,0.9837804,0.05300739,1.67725,3.51138,5.889213,0.07773171,-0.02624433,-0.01446775
850,19.20116,0.03446207,0.9832895,0.05280665,1.844829,4.089985,6.085821,0.05823604,-0.01926315,-0.00787682
851,19.2256,0.03622497,0.9827515,0.05254934,1.952522,4.704101,6.202533,0.07214078,-0.02201793,-0.01052968
852,19.24475,0.0379782,0.9824273,0.05176807,2.146292,5.397024,6.300366,0.09155351,-0.01692916,-0.04079794
853,19.26477,0.03988323,0.9820912,0.05083084,2.358887,6.227723,6.148898,0.09511315,-0.01678114,-0.04679335
854,19.2877,0.0418428,0.9815303,0.04981698,2.517791,7.331747,5.89405,0.08547246,-0.02446443,-0.04422268
855,19.31436,0.04392869,0.9811879,0.04821004,2.724822,8.548874,5.397854,0.07824364,-0.01284476,-0.0602776
856,19.33619,0.04605113,0.980261,0.0468792,2.863245,9.950041,4.929935,0.09720192,-0.0424501,-0.06094883
857,19.35576,0.04846534,0.9796221,0.04533483,3.093053,11.308,4.240367,0.1234146,-0.03266076,-0.07894845
858,19.37844,0.05097118,0.9788784,0.0436777,3.34872,12.65485,3.650355,0.1104485,-0.03277638,-0.07303998
859,19.39803,0.05371661,0.9779695,0.0420116,3.455393,13.8726,3.19355,0.1401962,-0.04641692,-0.08507993
860,19.42126,0.05631194,0.9770772,0.04061544,3.629328,15.07846,3.136432,0.1116975,-0.03840195,-0.06008801
861,19.44847,0.05933817,0.9763917,0.03888734,3.83402,16.00142,3.015914,0.1112167,-0.0251932,-0.06350929
862,19.46767,0.06221257,0.9757806,0.03718008,4.008536,16.86023,3.136473,0.1496984,-0.03182428,-0.08891385
863,19.48771,0.06521741,0.97526,0.03557052,4.121654,17.66814,3.363779,0.1499955,-0.0259896,-0.08034591
864,19.51065,0.06828551,0.9749887,0.03413712,4.196339,18.54981,3.601748,0.1337463,-0.01182496,-0.06248555
865,19.53499,0.07116763,0.9746778,0.03273659,4.241578,19.59105,3.97697,0.1184125,-0.01277329,-0.05754089
866,19.55863,0.07386926,0.9746426,0.03128751,4.373723,20.70356,4.393783,0.1142558,-0.001487255,-0.06128404
867,19.5789,0.0769413,0.9742793,0.03008586,4.388674,21.65637,4.594961,0.1515893,-0.01792941,-0.05929504
868,19.59905,0.08009835,0.9741367,0.02846358,4.43327,22.26882,4.421433,0.156683,-0.007078876,-0.08051334
869,19.62423,0.08233131,0.974001,0.02760027,4.611376,23.19337,4.735337,0.08867037,-0.005384666,-0.03428161
870,19.64486,0.08428776,0.973964,0.02629488,4.726562,24.28724,5.250883,0.09483599,-0.001797106,-0.06327693
871,19.67635,0.08664335,0.9741029,0.02501096,4.516166,25.03249,5.05574,0.07480339,0.004412099,-0.04077187
872,19.69902,0.09009986,0.9742825,0.02436094,4.158521,26.08697,4.590373,0.1524404,0.007920276,-0.02866738
873,19.72185,0.09181564,0.9746158,0.02444825,3.805979,27.0041,4.434516,0.07518283,0.01460249,0.003825774
874,19.74404,0.09355273,0.9749688,0.02469982,3.648782,28.0504,4.155028,0.0782754,0.01590836,0.01133643
875,19.76698,0.09525807,0.9751081,0.02479763,3.298494,28.85018,3.111088,0.07433404,0.006074368,0.004263408
876,19.7932,0.09672683,0.9752737,0.02469236,2.964384,29.35552,1.59026,0.05600805,0.006314096,-0.004014355
877,19.8119,0.09795789,0.9755986,0.02455036,2.841587,29.95656,0.6084546,0.06584634,0.01737528,-0.007595209
878,19.83658,0.09883147,0.9755512,0.02489167,2.824275,30.88809,0.2796456,0.03539777,-0.001917652,0.01382992
879,19.85718,0.09966756,0.9754367,0.02487586,2.829451,31.85664,359.9319,0.04058435,-0.005557934,-0.0007673443
880,19.87883,0.1006107,0.9759201,0.02445388,2.930154,32.73003,358.8123,0.04356307,0.02232458,-0.01949073
881,19.90469,0.1018987,0.9759643,0.02501561,2.722588,33.63483,357.9228,0.04980145,0.001710119,0.02172025
882,19.9212,0.1027175,0.9763559,0.02577737,2.632212,35.09652,357.3811,0.04961114,0.02372732,0.04615564
883,19.94703,0.1039619,0.9767686,0.0260869,2.648807,36.7631,356.4168,0.0481767,0.01597689,0.01198281
884,19.96596,0.1054623,0.9770564,0.02701837,2.635344,38.66965,355.1738,0.0792585,0.01520151,0.04920458
885,19.9892,0.1068292,0.9779394,0.02723305,2.693211,40.86814,353.7874,0.05880498,0.03798617,0.009235555
886,20.01558,0.1084558,0.9784935,0.0274168,2.635479,43.20151,352.5153,0.06165447,0.02100202,0.006964786
887,20.0359,0.1101158,0.9790277,0.0276033,2.750638,45.83916,351.563,0.08169501,0.02629248,0.009179028
888,20.05525,0.1117851,0.9791704,0.02763546,3.231395,48.8807,350.618,0.08629415,0.007376504,0.001662044
889,20.078,0.1136348,0.9795173,0.02608984,3.936665,52.04951,348.6436,0.08131786,0.01525291,-0.06794815
890,20.1051,0.1152538,0.9798554,0.02407712,4.772945,55.57949,346.1864,0.05972871,0.01247273,-0.07425531
891,20.12619,0.1171414,0.978904,0.02298256,5.296341,60.2096,344.8322,0.08951973,-0.04512098,-0.05191019
892,20.14381,0.1193696,0.9784082,0.0209467,6.074599,64.97267,343.9197,0.1264028,-0.02812568,-0.1154916
893,20.16688,0.1219674,0.9776895,0.01815493,6.986848,69.64077,343.1192,0.1126092,-0.0311544,-0.1210166
894,20.18987,0.1248326,0.9763381,0.01496648,7.905764,74.07945,342.2781,0.1246435,-0.05878952,-0.1387043
895,20.21153,0.1272635,0.9748857,0.01092487,8.791637,78.54936,342.124,0.1122276,-0.06705431,-0.1865946
896,20.23796,0.1291778,0.9724721,0.006073631,9.142121,83.14204,342.6441,0.07244524,-0.09134095,-0.1835892
897,20.2579,0.1311327,0.9702035,-0.0002533644,9.780938,86.95753,343.5983,0.09800362,-0.1137287,-0.3171895
898,20.27744,0.1327983,0.9680164,-0.006738394,10.6263,90.50809,345.0241,0.08527381,-0.1119703,-0.3320011
899,20.30056,0.1343116,0.9650158,-0.01331945,10.71335,93.8251,346.5959,0.06544636,-0.1297663,-0.2846133
900,20.3239,0.1363155,0.9620292,-0.02008165,11.00136,96.76665,348.4933,0.08585259,-0.1279623,-0.2897233
901,20.34872,0.1377338,0.9592444,-0.0266767,11.05068,99.46111,350.6155,0.05713161,-0.112172,-0.2656502
902,20.36799,0.1395314,0.9569034,-0.03288122,10.83635,101.8049,352.5069,0.09328216,-0.1214831,-0.3219789
903,20.39181,0.1415038,0.9548068,-0.03842758,10.58957,103.8709,354.1402,0.08283415,-0.0880502,-0.2329294
904,20.41379,0.1433326,0.9530971,-0.0431841,10.33407,105.7106,355.3089,0.08318106,-0.07776308,-0.2163433
905,20.43741,0.1451495,0.9520639,-0.04702218,10.20802,107.3683,355.9755,0.07691638,-0.04373739,-0.1624754
906,20.46131,0.146945,0.9512534,-0.0501765,10.08016,108.9479,356.2411,0.07513506,-0.03391631,-0.1319956
907,20.4781,0.1482592,0.9512095,-0.05241501,10.02163,110.458,356.0435,0.0782839,-0.00261689,-0.1333513
908,20.49975,0.1497829,0.9511775,-0.05400056,10.01906,111.7992,355.3611,0.07038615,-0.001478524,-0.07324064
909,20.52509,0.1511979,0.9511266,-0.05517812,10.19806,112.9591,354.4117,0.05582684,-0.00200824,-0.04645818
910,20.54642,0.152485,0.951,-0.05603772,10.43485,113.8635,353.4743,0.06033592,-0.005934818,-0.04029683
911,20.57128,0.1528652,0.9518504,-0.05649444,10.90532,114.4343,352.6941,0.01529701,0.03422173,-0.01837847
912,20.58941,0.1534932,0.9521853,-0.05666484,11.25834,114.7884,351.8927,0.03463238,0.01846994,-0.009396859
913,20.61213,0.1539828,0.9525335,-0.05673178,11.82281,114.8505,351.0505,0.02154765,0.01532074,-0.002945589
914,20.63612,0.1537427,0.9528857,-0.05639566,12.19264,114.9183,350.5162,-0.01000959,0.01468454,0.01401119
915,20.65684,0.1540809,0.9528158,-0.05654727,12.53356,114.712,349.9934,0.01632039,-0.003376979,-0.007316309
916,20.68428,0.1536895,0.9523063,-0.05636355,12.94194,114.3507,350.0871,-0.01426453,-0.01856969,0.006695886
917,20.70272,0.1532383,0.95168,-0.05645572,13.15944,113.9514,350.3963,-0.02446769,-0.0339584,-0.004997447
918,20.728,0.1525403,0.949679,-0.05706869,13.14022,113.4808,350.9761,-0.02761018,-0.07915299,-0.0242474
919,20.74507,0.1514215,0.9488491,-0.05751544,13.33337,113.0703,351.6573,-0.06553771,-0.04861732,-0.02617056
920,20.76744,0.1505703,0.9473331,-0.05815798,13.31504,112.8705,352.6976,-0.03805912,-0.06778207,-0.02872889
921,20.7941,0.1497785,0.9456576,-0.05904619,13.39541,112.6836,353.5948,-0.02969734,-0.06284429,-0.03331519
922,20.81236,0.1489535,0.9437485,-0.05984107,13.57847,112.5823,354.4709,-0.04518958,-0.1045693,-0.04353763
923,20.83482,0.1478805,0.9421125,-0.06087415,13.92734,112.5986,355.2649,-0.04777262,-0.07283617,-0.04599464
924,20.8569,0.1467224,0.9406676,-0.06169872,14.12055,112.8523,356.0144,-0.05243531,-0.06542555,-0.03733591
925,20.88295,0.1458452,0.9395162,-0.06241547,14.42778,113.2341,356.3745,-0.03367532,-0.044198,-0.02751364
926,20.91425,0.1452397,0.9383663,-0.06300804,14.43473,113.6884,356.5503,-0.01934839,-0.03674723,-0.01893695
927,20.93571,0.1444613,0.9372578,-0.06393833,14.42084,114.1639,357.0174,-0.03626236,-0.05163816,-0.0433356
928,20.95696,0.1443999,0.9368798,-0.0644529,14.37356,114.3222,357.1687,-0.002886039,-0.01778743,-0.024213
929,20.98187,0.1444371,0.9369071,-0.06472141,14.22147,114.4956,357.2403,0.001492739,0.001096071,-0.01078063
930,21.00209,0.1447906,0.9367549,-0.06494409,13.85628,114.5718,357.1708,0.01748066,-0.007525823,-0.01101311
931,21.02879,0.1448835,0.9366693,-0.0653898,13.45914,114.4298,357.2565,0.003479789,-0.003206273,-0.01669618
932,21.04916,0.1457531,0.9370036,-0.06585762,13.09658,114.1354,357.4471,0.04268751,0.01641057,-0.02296353
933,21.06832,0.1463577,0.9372128,-0.06625231,12.73837,113.849,357.6987,0.03155249,0.01091433,-0.02059617
934,21.09074,0.1470364,0.9372364,-0.06672055,12.46036,113.569,357.8977,0.03027294,0.001052833,-0.02088584
935,21.11408,0.1475769,0.9371571,-0.06733537,12.13012,113.2997,358.1654,0.02315782,-0.003397017,-0.02634604
936,21.13958,0.1479888,0.937133,-0.06806466,11.87105,113.0096,358.5237,0.01615378,-0.0009465448,-0.02859617
937,21.15798,0.1484761,0.937002,-0.06867592,11.79276,112.7674,358.9448,0.02648879,-0.007118326,-0.03322722
938,21.18127,0.1488537,0.9365765,-0.06925224,11.65725,112.4831,359.3546,0.01621041,-0.01826734,-0.02474459
939,21.20548,0.1492481,0.9361663,-0.06995462,11.62979,112.1436,359.8323,0.01629035,-0.01694339,-0.02901205
940,21.22615,0.1496851,0.9356509,-0.07051916,11.73238,111.8198,0.2222179,0.02114306,-0.02493253,-0.02730987
941,21.25172,0.1501085,0.9347274,-0.07107289,11.65263,111.5507,0.5878234,0.016558,-0.03611955,-0.02165542
942,21.26963,0.1504302,0.933812,-0.07166803,11.55274,111.2203,1.02944,0.01796317,-0.051117,-0.03323287
943,21.29208,0.1506227,0.9331113,-0.07233235,11.53469,110.8096,1.557913,0.008575165,-0.03121017,-0.02959192
944,21.31745,0.1509087,0.9323995,-0.07291085,11.70695,110.3709,2.072482,0.01127265,-0.0280571,-0.02280256
945,21.33722,0.1509667,0.9318403,-0.07323909,11.78158,109.913,2.477232,0.002931477,-0.02828084,-0.01660015
946,21.36284,0.1512013,0.9312272,-0.07341368,11.72497,109.5125,2.895131,0.009156355,-0.02392538,-0.006813477
947,21.38081,0.1514735,0.9306632,-0.07354577,11.55642,108.9996,3.068977,0.01515134,-0.031396,-0.007352941
948,21.40347,0.1517346,0.9304562,-0.07341228,11.40461,108.4017,3.370064,0.0115225,-0.00913332,0.005889453
949,21.4256,0.1519923,0.9302154,-0.07330884,11.61512,107.7267,3.496168,0.01164534,-0.01088631,0.004675377
950,21.44897,0.1524631,0.9300988,-0.07221161,11.57305,107.0643,3.285263,0.0201442,-0.00498521,0.0469413
951,21.47462,0.1528193,0.9298954,-0.07136327,11.3575,106.2506,2.937637,0.01388831,-0.007932192,0.0330785
952,21.49272,0.153361,0.9299111,-0.07022335,11.3822,105.1343,2.405939,0.02992706,0.0008660432,0.06297665
953,21.51824,0.1538084,0.9300413,-0.06882101,11.50058,103.911,2.015806,0.01752894,0.005102851,0.05494556
954,21.53819,0.1540617,0.9302931,-0.0672746,11.6109,102.5234,1.836504,0.01269597,0.01262128,0.07750364
955,21.56046,0.1541021,0.9300621,-0.06545071,11.2883,100.9038,1.632203,0.001814728,-0.01038097,0.08193319
956,21.58679,0.1540943,0.9306837,-0.06338388,11.25584,99.22639,1.87488,-0.0002982389,0.02361011,0.07849454
957,21.60429,0.1541539,0.9305602,-0.06159636,11.14923,97.30959,1.984042,0.003409029,-0.007059857,0.1021334
958,21.62654,0.1539892,0.9306587,-0.05948905,11.14043,95.41005,2.128311,-0.007402585,0.004428691,0.09472188
959,21.65283,0.1538879,0.9302866,-0.05750965,11.07629,93.58045,2.344344,-0.003854968,-0.01414829,0.07527217
960,21.67399,0.153714,0.9299493,-0.05556914,10.91601,91.88589,2.54281,-0.008216716,-0.0159433,0.09170568
961,21.69959,0.1535452,0.9293742,-0.05377796,10.78991,90.1795,2.81545,-0.006592888,-0.02246647,0.06997718
962,21.71494,0.1534559,0.9283345,-0.05241548,11.01106,88.12471,3.103899,-0.005820545,-0.06773034,0.08875944
963,21.73756,0.1531851,0.9274127,-0.0509447,11.36056,86.00901,3.309401,-0.01197271,-0.04075491,0.06502314
964,21.7596,0.1523616,0.9272436,-0.048808,11.47136,84.27218,4.097555,-0.03736734,-0.007673209,0.09695742
965,21.7832,0.1524568,0.9262301,-0.04729121,11.76219,82.34937,4.30232,0.004032849,-0.04294633,0.06427175
966,21.81067,0.1521903,0.9248306,-0.04531593,11.81942,80.60869,4.190052,-0.009699865,-0.05093718,0.07189289
967,21.82986,0.1512993,0.9240766,-0.04336379,12.0021,78.93829,3.912318,-0.04642311,-0.03928456,0.1017174
968,21.85207,0.1504497,0.9236699,-0.0410964,11.9247,77.57378,3.577316,-0.03825408,-0.0183099,0.1020838
969,21.87134,0.1500304,0.9227636,-0.03866141,12.20231,76.38183,3.022666,-0.02175991,-0.04704361,0.1263876
970,21.89419,0.1492783,0.920841,-0.03698544,11.88133,75.19126,2.215289,-0.03291004,-0.08412619,0.07333396
971,21.92005,0.147534,0.9213926,-0.03355011,12.02545,74.42286,1.081751,-0.0674521,0.02133196,0.1328442
972,21.93844,0.1454788,0.9207253,-0.0307695,12.24406,73.60702,0.1996989,-0.1117523,-0.03628656,0.1511968
973,21.96296,0.1428598,0.9214048,-0.02968485,12.84392,72.12412,358.5139,-0.1068509,0.02772401,0.04425118
974,21.98547,0.1406004,0.9210258,-0.0270609,12.90171,71.1443,357.234,-0.100333,-0.01683466,0.1165258
975,22.00527,0.1383632,0.9210342,-0.02468473,13.45417,70.2962,356.7197,-0.1130137,0.000427546,0.1200309
